0.035232397
0.76900672
0.76900672
0.76900672
1.289702244
1.289702244
1.289702244
1.777060341
1.777060341
1.777060341
2.259014265
2.259014265
2.259014265
2.775498745
2.775498745
2.775498745
3.296475006
3.296475006
3.296475006
3.766357272
3.766357272
3.766357272
4.260944326
4.260944326
4.260944326
4.74668819
4.74668819
4.74668819
5.26092678
5.26092678
5.26092678
5.755794571
5.755794571
5.755794571
6.264278069
6.264278069
6.264278069
6.762514695
6.762514695
6.762514695
7.244328251
7.244328251
7.244328251
7.754496166
7.754496166
7.754496166
8.285859667
8.285859667
8.285859667
